0,title,view,follows,likes,collects,senti_result,punc_result,num_of_numbers,is_question,total_char,num_phrase
4602,同样是外卖10元钱订的黄焖鸡和鸡公煲两者差距有多大？？我的妈呀，这肉量差的也太多了吧,79000,364000,1455,98,2,2,1,1,42,['10元钱订']
4603,传说中的第一烤！到底是不是成都最好吃的烧烤？为一顿烧烤跑这么远究竟值不值？,79000,19000,585,203,1,3,0,1,37,
4604,早餐中国（第一季）,79000,305,289,618,0,0,0,0,9,
4605,【三百多元的肯德基生日桶】到底有什么好吃的？【小达达】吃遍上海#S12E03#,79000,436000,1316,178,1,7,0,1,39,
4606,【BK】 酱油生虾+辣生蟹拌饭,79000,268000,569,1135,0,2,0,0,15,
4607,菜全往锅里倒，农村小伙吃自助火锅方式太霸道，确定不是麻辣烫？,79000,33000,959,104,4,1,0,1,30,
4608,徐州人有多爱吃羊肉？伏羊节10天吃掉100万斤羊肉,79000,16000,1601,628,0,1,2,1,25,"['10天', '100万斤']"
4609,广州特色清水煮火锅，30年来老板从不让食客动手，就怕影响火候？,79000,197000,1878,453,2,1,1,1,31,['30年来']
4610,【Ddeonggae吃播】烤猪大肠牛大肠 190601,79000,182000,443,775,0,2,1,0,27,
4611,大彭家吃6袋榨菜，一盆鱼丸黄瓜汤搭配丝饼，全家吃的美滋滋,79000,137000,5162,333,0,0,1,0,28,['6袋']
4612,【老外日常】老外对中国传统早餐惊艳了~美国华人兄弟到中国吃传统早餐,79000,813,227,100,0,3,0,0,33,
4613,大声回答我，我王大盒是不是真正的男子汉！,79000,217000,2390,234,2,1,0,0,20,
4614,【Hongyu ASMR】 辣酱海鲜金针菇+宽粉,79000,268000,681,880,0,2,0,0,24,
4615,没想到还有这么大一个露天茶座，下次要叫上朋友一起来！,79000,153000,6339,255,1,1,0,0,26,
4616,【小猪猪特能吃】猪猪女孩的面包VLOG特辑！软欧包、杏仁可颂、热量炸弹and疯狂面包！吃播吃货美食,79000,175000,2981,305,1,4,0,0,49,
4617,吃清道夫最多的人，今天他同时挑战两个外来物种，看他吃就是舒服,79000,117000,4050,200,3,0,0,0,30,
4618,网红星空羊羹,79000,52000,1366,122,0,0,0,0,6,
4619,咀嚼音，小龙虾，果蔬脆，酸萝卜,79000,78000,1169,266,0,0,0,0,15,
4620,黄小厨新品“雪碧拌面”，吃了这么多拌面，这个味道真的不一样,79000,262,1050,106,0,0,0,0,29,
4621,夏天要多喝这道汤，5元做一大锅，开胃又营养，老婆一顿喝两大碗,79000,14000,1399,2565,1,0,1,0,30,['5元']
4622,印度阿三吃播  吃的啥阿这是,79000,1098,225,129,0,0,0,0,14,
4623,非常接地气的馆子,78000,174000,825,58,0,0,0,0,8,
4624,禽兽！这牛肉小火山竟然会喷浆？！吃完竟然...,78000,11000,2487,383,2,3,0,1,23,
4625,这家叫炼金术师的餐厅，可以吃到活虫子、心脏，还有头骨，非常大胆的尝试Alchemist,78000,28000,1003,1158,2,0,0,0,43,
4626,【中字】葡萄柚甜橙蛋糕 Grapefruit Orange Cake,78000,296000,4191,4617,0,2,0,0,34,
4627,【小猪猪特能吃】N刷天津VLOG正餐篇，天津菜狮子鱼、烤全肥烧麦羊拐筋还有老王豆皮！吃播吃货美食,78000,175000,3583,420,0,3,0,0,48,
4628,【吃播】螺蛳粉 三种口味欧包！！！,78000,102000,3332,332,0,5,0,0,17,
4629,吃播「酱鱼吃八方」奶油雪媚娘合集2,78000,16000,361,418,0,0,1,0,17,
4630,【JaeYeol】信不信我一口吃掉你？！！！,78000,629000,1068,614,0,6,0,1,22,
4631,尝过绝对不会后悔的西瓜冷面！,78000,217000,2545,120,2,1,0,0,14,
4632,【世界第一系列】 试吃新西兰小龙虾，会比普通小龙虾更好吃吗？,78000,150000,3113,292,1,3,0,1,30,
4633,芝士控最满足的拉丝感来袭！浓郁飘香的欧洲家常菜法式洋葱汤做法......,78000,521000,7932,1776,1,1,0,0,36,
4634,肚子里装了1000多块的冰淇淋，太奢华了！！！,78000,7519,1289,280,2,3,1,0,23,['1000多块']
4635,【Hongyu】 黑豆炸酱面+炸饺子,78000,268000,498,598,0,2,0,0,18,
4636,胖妹30块钱买4斤河鲜，鲜香味美，祖孙3代吃一锅，看着真解馋,78000,90000,2227,82,0,0,3,0,30,"['30块钱', '4斤河', '3代吃']"
4637,【猪肉脯】有没有烤箱都可以做猪肉脯，肉质紧实，不干不柴，好吃无添加,78000,233000,4585,3768,1,2,0,0,33,
4638,拼多多还可以买海水？2升海水烧干以后能提炼出多少盐？,78000,13000,1550,96,0,2,1,1,26,['2升']
4639,烹饪鸟头中的巨无霸“鸵鸟头”，长相丑陋吓人，味道却出奇的好！,78000,93000,967,134,2,1,0,0,30,
4640,【探店盒马鲜生】这个超市真的很不一样，德国还没有这样的地方！,78000,64000,3378,300,1,3,0,0,30,
4641,试吃全市仅此一家的烤猪脑花，一口下去，瞬间上瘾了！,78000,232000,1773,113,1,1,0,0,25,
4642,开了十几年的酸菜豆花,78000,174000,687,64,0,0,0,0,10,
4643,料超多的黑椒鸡排盖饭！冰哈密瓜，真甜~,78000,450000,1896,271,0,2,0,0,19,
4644,米饭杀手番茄金牛卷！,78000,32000,2687,4846,0,1,0,0,10,
4645,两个美国厨师挑战驴肉火烧，一个狂赞美味，一个吓得干呕,78000,14000,154,41,2,0,0,0,26,
4646,暑假余额不足啦，分享三款肥宅快乐零食，买买买！,78000,948000,5073,1439,2,1,0,0,23,
4647,【冻冻vlog】B站给up送粽子，up吃成粽子精，一日三餐加点心都是粽子,78000,608000,7639,962,0,2,0,0,36,
4648,大彭做水煮肉片，一人一锅真好吃，好吃不贵又下饭,78000,137000,2327,439,2,0,0,0,23,
4649,新 【Fran卡妹】 麦提莎+鲜奶油,78000,268000,298,474,0,2,0,0,18,
4650,胖妹嘴馋，100块做3斤红焖羊肉，配4个馒头1碗粥，差点吃到撑,78000,90000,1631,134,0,0,4,0,31,"['100块', '3斤', '4个', '1碗']"
4651,【蛋卷】颜色和样子有没有吸引到你呢，如果没有，请听声音,78000,233000,4171,3595,2,2,0,0,27,
4652,脆皮炸裂！梦龙双重脆皮流心酱 酸甜覆盆子味雪糕 咀嚼音(无人声)︱泽恩杏子,78000,73000,1129,544,1,1,0,0,37,
4653,两个大胃王才能吃完的台湾最大的巨无霸拉面套餐，丁丁挑战一个人吃完，他能拿到奖金6666元吗？老板估计又要亏到吐血了,78000,16000,994,152,3,1,1,1,57,['6666元']
4654,探访欧洲首家海底捞：黑人小哥拉面，卫生间提供祖马龙香水,78000,14000,184,55,0,0,0,0,27,
4655,分享一道家常做法“沙姜拌猪肚”，爽脆惹味，制作简单一学就会,78000,806000,4290,1653,0,0,0,0,29,
4656,茶颜悦色大测评|本鸣鸣终于拍到你嘞！茶颜悦色真的那么好喝吗？ 也就...,78000,51000,636,231,0,3,0,1,36,
4657,【海鲜小哥金子】好不容易弄到手的鱼！！！用鹰斑鲷，蓝猪齿鱼，斑鱾，巨大的竹䇲鱼做了午饭刺身^ ^【190501】,78000,347000,1712,221,1,7,1,0,56,['190501】']
4658,[吃播]可可奶盖爆浆蛋糕+芋泥麻薯肉松盒子+肉松小贝,78000,153000,2102,291,0,0,0,0,26,
4659,【中韩双语】魔鬼辣椒面&amp;爆辣火鸡面的灾难一击！被辣哭的小哥哥让我产生在看综艺的赶脚哈哈哈哈或  | SIO 韩国吃播节目,78000,45000,1374,723,2,5,0,0,64,
4660,"[韩国女主播素英] 乱刀剁死活章鱼+鱿鱼,碎冰酱凉拌生鱼片夏天最爽食物!",78000,4103,344,343,1,1,0,0,36,
4661,【意大利平民价格贵族食物 烟熏全体猪和风干火腿切片冷盘】还有自制意大利腊肠 夹着三文治吃 咸香过瘾,78000,25000,163,118,2,2,0,0,49,
4662,风味潮汕“生腌虾姑”做法，被誉为“潮汕毒药”的特色美食,78000,28000,840,716,1,0,0,0,27,
4663,披萨自助，十几种随便吃，想吃多少拿多少，过瘾啊,78000,123000,2691,303,4,0,0,0,23,
4664,买了4只超大的牛蛙，用王刚师傅的做法做个“泡椒牛蛙”，究竟会有多好吃？,78000,28000,2854,194,1,1,1,1,35,['4只']
4665,小龙虾最爽的吃法，3斤龙虾加一灌瓶酒，一口气吃完！,78000,232000,2556,137,0,1,1,0,25,['3斤']
4666,我与父亲的一顿饭，一个肘子，一只鸡，两人喝一瓶白酒，父子情深,78000,68000,2193,257,0,0,0,0,30,
4667,【Hamzy】火鸡面和煎蛋绝配！！！【20190711】,78000,27000,625,560,0,7,1,0,28,['20190711】']
4668,【Yummy&#39;s】可食用头发？？？？？？,78000,40000,482,735,0,8,0,1,24,
4669,#火鸡面饺子#,78000,945,567,288,0,2,0,0,7,
4670,一口气连吃四间房，今日份零食收割机选手已上线,78000,188000,2077,249,0,0,0,0,22,
4671,工地持续38度高温  食堂1荤3素9块钱，民工兄弟钱不够，老板出凑,78000,100000,986,62,1,0,4,0,33,"['38度', '1荤', '3素', '9块钱']"
4672,老北京特色小吃卤煮火烧，大肠猪肺剁一大碗，20元一份吃得太爽了,78000,271000,1224,137,0,0,1,0,31,['20元']
4673,和男票在酒店吃宵夜的话痨吃播，为啥会在酒店吃宵夜呢？,78000,136000,2433,219,0,1,0,1,26,
4674,【寺洞】让水蒸蛋滑嫩没有蜂窝的秘密究竟是什么？,78000,199000,6637,2231,2,3,0,1,23,
4675,【Zoey】 芝士脆皮炸鸡,78000,268000,889,1673,0,2,0,0,13,
4676,意想不到的结局？！琥珀糖咀嚼音也能翻车？到底出了什么事！,78000,143000,2326,961,0,4,0,1,28,
4677,小伙路边摊卖串串，全部1元1支，一晚上能赚多少钱？,78000,1248,214,46,0,1,2,1,25,"['1元', '1元']"
4678,【Eunzel】纳尼？小姐姐居然在七iPad和iPhone？！！(ÒωÓױ)！,78000,629000,927,1159,1,7,0,1,39,
4679,一个人去吃一碗面108块钱的网红面馆，被人认出来了，吃的那叫一个尴尬,78000,23000,939,81,1,0,1,0,34,['108块钱']
4680,朋友送只3斤重波士顿龙虾，胖妹大开眼界，这吃起来也太过瘾了吧?,77000,90000,2106,82,3,1,1,1,31,['3斤重']
4681,【小吃中国】陕西人的十二时辰，绝不只有水盆羊肉火晶柿子，这碗麦子泡才真要命！,77000,1006000,2026,660,1,3,0,0,38,
4682,【吃播】甜甜的~ 雪绒芝士 半熟芝士 蒲公英空气巧克力~,77000,102000,4580,425,0,4,0,0,28,
4683,非洲小黑哥煮一锅大肠汤，这酸爽，猪粪的味道我知道,77000,418,134,27,1,0,0,0,24,
4684,【野生大厨】七个鸡蛋，一棵葱，回来简单吃点,77000,342000,4541,457,0,2,0,0,21,
4685,大众点评必吃榜上的餐厅真的靠谱吗？按网友推荐的点菜，真的不会踩雷？,77000,271000,2283,173,2,2,0,1,33,
4686,日式蒜蓉炒饭-京都,77000,3326,294,466,0,1,0,0,9,
4687,【千层蛋糕】 千层中的巨无霸!!!  名副其实的千层!!  你一次能吃几层呢!？  喜欢关注我的频道哦,77000,5297,237,91,2,9,0,1,51,
4688,中字：韩国兴森一家三口，妈妈做了一锅辣炒猪肚，儿子有口福了,77000,24000,416,125,0,0,0,0,29,
4689,买个煎饼果子再加上和头一样大的鸵鸟蛋，这样的煎饼果子你吃过吗？,77000,36000,2401,129,0,1,0,1,31,
4690,一个人，两斤五花肉，一整块的烤着吃太爽了,77000,51000,1669,426,0,0,0,0,20,
4691,【吃播】六碗不同拉面!!！ 过足你的眼瘾,77000,102000,2826,355,0,5,0,0,20,
4692,这就是东北大碴子味！10元两大碗，20种小菜随便加，土豆烀茄子是灵魂,77000,112000,919,174,1,1,2,0,34,"['10元', '20种']"
4693,爆米花机器改卖爆小鸡，5分钟一锅生意火爆，35一只味道怎么样？,77000,17000,847,115,1,1,2,1,31,"['5分钟', '35一只']"
4694,小伙吃个西瓜，竟然还把西瓜籽挖出来炒着吃，西瓜皮炖着吃,77000,27000,2313,122,1,0,0,0,27,
4695,【Hamzy】不知道吃啥的时候试试鸡蛋酱油饭叭,77000,50000,813,499,1,2,0,0,23,
4696,小伙怒买一米长牛鞭，烧烤料腌制后扔进烤箱，味道究竟怎么样？,77000,286000,2848,166,0,1,0,1,29,
4697,【夏日大作战】B站请吃饭，他却用来做这个？？？？,77000,100000,22000,9004,1,6,0,1,24,
4698,小鸡炖蘑菇！！！地三鲜！！！家常菜~,77000,102000,3133,326,0,7,0,0,18,
4699,来和我一起喝酒吗/夜晚不可错过的小甜酒/逐渐醉酒失去理智,77000,243000,4877,1800,3,0,0,1,28,
4700,震惊！！！ B站游戏UP主挑战22倍辣火鸡面 挑战人类极限,77000,1292,2290,186,3,3,1,0,29,['22倍']
4701,【越南小姐姐野炊】煨鲈鱼,77000,401,227,691,0,2,0,0,12,
4702,3斤牛肉西红柿炖土豆胡萝卜，拌2斤米饭，真香，阿强今天吃爽啦,77000,137000,2665,264,0,0,2,0,30,"['3斤', '2斤']"
4703,【木下大胃王】 用微波炉就能简单做的奶油意面！十人份！【4kg 8000kcal】【190624】,77000,347000,2124,355,0,8,1,0,49,['190624】']
4704,【平平】吃完就酒驾？！硬核评测带你盘点吃完就酒驾的几种食物，最后真醉了！,77000,50000,2943,388,0,5,0,1,36,
4705,成都居民楼下的冒菜店，7个人忙不过来，顾客排队10几米才能吃上,77000,28000,331,269,1,0,2,0,31,"['7个人', '10几米']"
4706,女儿生日周末回来，老两口做一桌子菜，可怜天下父母心,77000,116000,2130,131,0,0,0,0,25,
4707,芋头酥大测评！奶黄流心|芋泥麻薯 到底哪种最好吃？台湾糕点大试吃 美食,77000,289000,4447,1835,1,3,0,1,35,
4708,天津街边只在晚上出摊的炒饭炒面，13元一份加鸡丝鸡蛋，吃着真香,77000,271000,1549,177,0,0,1,0,31,['13元']
4709,外卖35.9元华莱士饕餮双人餐，打开后发现不够两个人吃,77000,15000,630,52,1,0,1,0,27,['359元']
4710,不加速吃没有香蕉的香蕉肠 地三鲜 冷吃,77000,400000,2048,175,1,0,0,0,19,
4711,吃抖音爆火的“郭阿姨月亮馍”，10块一个菜可劲夹，排队近百人！,77000,12000,1794,190,0,1,1,0,31,['10块']
4712,烤20块钱买的五花肉，在烤上两根肠，吃的真过瘾,77000,48000,2816,232,1,0,1,0,23,['20块钱']
4713,18万一公斤的顶级鱼子酱到底有多好吃？和便宜的差距有多大？,77000,181000,3223,239,2,2,1,1,29,['18万一']
4714,一个人在家吃一碗料超足的杨国福麻辣烫 会有人不爱麻辣烫嘛？油条|水饺|各种丸子|宽面 吃的好开心 吃播美食【小杰瑞吃播】,77000,41000,1173,166,0,6,0,1,60,
4715,☆ Abbey ☆ 可食用毛巾卷（抹茶、巧克力、香草口味）ASMR食音咀嚼音（新）,77000,184000,624,646,0,0,0,0,41,
4716,【品城记】好久不见，我们不再是我们，我们依然是我们！,77000,353000,1428,169,0,3,0,0,26,
4717,再好吃的螺蛳粉也就这样了,77000,243000,4410,792,1,0,0,0,12,
4718,4.4元点了份张亮麻辣烫，给了三种荤菜，还能吃到啥？,77000,15000,222,33,0,1,1,1,26,['44元点份']
4719,【Ddeonggae吃播】提拉米苏千层蛋糕 190513,77000,182000,482,672,0,2,1,0,28,
4720,【啤酒烧带鱼】肥美带鱼裹上新鲜鸡蛋液下油锅一炸，再淋上啤酒一蒸，鱼香四溢，太满足了,77000,228000,2677,162,3,2,0,0,41,
4721,院子厨房：烧烤就是人生一串，生烤嫩羊肋排和卤味羊排，闪闪与四川粉丝的py交易,77000,120000,2178,557,0,0,0,0,38,
4722,包办宴席，香港只剩下一间，71年历史,77000,263,540,449,0,0,1,0,18,['71年']
4723,脆脆的紫菜包饭团  香辣爆肚粉 鸡叉骨还有爽脆水果沙拉~,77000,14000,1323,478,0,1,0,0,28,
4724,吃冰达人！吃彩色水晶冰鱼，听嘎嘣脆的声音与喝水声！,77000,143000,2861,286,0,2,0,0,25,
4725,女武神的餐桌，德莉莎世界第一可爱做的鸡翅！！！！！！,77000,15000,3386,1558,1,6,0,0,26,
4726,老师傅分享一道“酸汤番茄鱼”的制作方法，这样做比酸菜鱼好吃,77000,806000,3643,3247,1,0,0,0,29,
4727,【野生大厨】迄今吃过最贵的一碗面,77000,342000,3742,349,1,2,0,0,16,
4728,【Ddeonggae吃播】蟹黄超多肉超饱满的梭子蟹 190616,77000,182000,411,321,1,2,1,0,32,
4729,它曾无人问津，如今却火爆夜市摊，胖妹100元买8斤，都还没吃过瘾,77000,90000,1793,97,2,0,2,0,32,"['100元', '8斤']"
4730,潘多拉小胖纸剪说话吸面小合集,77000,9610,158,122,0,0,0,0,14,
4731,哈尔滨这家小馆子贼便宜，50元三个菜，有肉还有酒，盛菜用大盆,77000,43000,961,212,1,0,1,0,30,['50元']
4732,爷爷家摘得栀子花好香，小妹用花瓣炒腊肉，二娃不敢吃,77000,160000,2018,68,0,0,0,0,25,
4733,5块钱这么多？农村的街头炸鸡就是----实惠！！！,76000,2125,589,62,0,8,1,1,25,['5块钱']
4734,【懒人早餐】把鸡蛋淋在麦片里，没想到那么好吃，我家早餐经常做，天天不早起,76000,19000,450,1103,3,2,0,0,36,
4735,【木下大胃王】50人份的超大根年轮蛋糕搭配一大盆鲜奶油来吃 共15277千卡,76000,434,517,82,0,2,2,0,38,"['50人份', '15277千卡']"
4736,厚蛋烧寿司三明治and咖啡，累成狗的阿悦有没有被你们遗忘呀,76000,10000,1841,2132,1,0,0,0,29,
4737,165.吃播助眠【绿舌头吸入音】极度舒适,76000,44000,1295,1252,2,2,1,0,20,['165吃播']
4738,【Eat with boki】 芝士培根披萨+炸鸡,76000,268000,706,962,0,2,0,0,25,
4739,小米还能做可乐？评测网红饮料小米可乐，这玩意真的能叫可乐？,76000,181000,1589,106,0,2,0,1,29,
4740,胖妹做牛杂面来解馋，又香又辣，辣的满头汗，却仍停不下来，过瘾,76000,90000,1455,147,1,0,0,0,30,
4741,校门口火爆的香酥肉饼，鸡肉多的都要往外冒了,76000,123000,1462,191,1,0,0,0,21,
4742,【橘红糕】甜软柔糯，满嘴清香，方法简单易操作,76000,233000,1972,1227,0,2,0,0,22,
4743,新 【Fran卡妹】 鸡蛋香肠金针菇炒中国宽粉,76000,268000,324,336,0,2,0,0,23,
4744,肯德基的内战！两种新口味翅尖，哪个更好吃,76000,352000,2278,142,1,1,0,0,20,
4745,☆ choa ☆ BTS防弹少年团咖啡 吃播咀嚼音（新）,76000,184000,1168,1100,0,0,0,0,28,
4746,土豆泥沙拉挺好吃 还简单 加上肉沫浇汁茄子,76000,400000,2046,260,0,0,0,0,21,
4747,领了工资就消费，100元买一堆食材，电烤炉免费带回家，又捡到漏,76000,47000,1517,109,1,0,1,0,31,['100元']
4748,【吃蟹阿姨】因为手术的原因-体重下降～心疼,76000,321,152,100,2,4,0,0,21,
4749,8月里它最鲜，别看长得丑，胖妹配2斤饭，吃1大盘，还嫌不过瘾,76000,90000,1959,173,1,0,3,0,30,"['8月', '2斤', '1大盘']"
4750,"几只新鲜的海鞘,蘸上辣酱生吃,真实的咀嚼声音!我一下又饿了!",76000,4103,154,228,2,2,0,0,30,
4751,一顿火锅吃了30盘麻辣牛肉，最后居然还要女装？,76000,197000,2737,320,1,1,1,1,23,['30盘']
4752,7元蜜雪冰城对比9元都可，2元到底差在哪？实惠与人气的对决,76000,11000,271,84,0,1,3,1,29,"['7元蜜雪', '9元', '2元']"
4753,广州4家老字号蛋挞pk，谁是真正的蛋挞王？,76000,42000,2289,710,1,1,1,1,21,['4家']
4754,广西83岁老人吃晚餐，猪肉太贵买不起，孙子做了一道酱汁鸭，这做法看饿了,76000,12000,1014,104,0,0,1,0,35,['83岁']
4755,紫菜午餐肉饭团，简单营养又便宜，吃着特解馋【我是马小坏】,76000,172000,2613,2413,2,2,0,0,28,
4756,最新下饭吃播，只有你想不到的没有她做不到的！！！,76000,971,340,295,3,3,0,0,24,
4757,吃柔软的食物!! Kluna Tik Dinner | ASMR eating sounds no talk,76000,141000,2689,709,1,3,0,0,54,
4758,【木下大胃王】酱汁拌乌冬凉面 12人份【5.5KG】7000kcal【冈山市仓敷市】面条类制品工厂Furuichi【190704】,76000,347000,2068,331,0,8,2,0,65,"['12人份', '190704】']"
4759,小伙晚上睡不着，竟然靠手冲这个缓解寂寞！,76000,156000,3941,353,3,1,0,0,20,
4760,又来！这次吃薄的五花肉！最爱五花肉！,76000,11000,1091,1234,0,3,0,0,18,
4761,小池又当土豪了，煮一大锅海鲜，给孩子们一次吃过瘾,76000,298000,5309,203,1,0,0,0,24,
4762,老板最懒的川菜餐厅，单页菜单十年不换，只推荐水煮鱼和辣子鸡两道菜，香得要命,76000,33000,1083,205,1,0,0,0,37,
4763,新 【jane】 冰糖葡萄+贡茶薯片马卡龙,76000,268000,790,1464,0,2,0,0,21,
4764,【木下大胃王】DONAIYA的8种章鱼烧测评（酱汁美乃滋，鸡蛋照烧酱，明太子美乃滋，柚子沙司etc）【约4000kcal】【190826】,76000,347000,2875,485,0,6,1,0,69,['190826】']
4765,【Zoey】 巧克力甜点派对,76000,268000,928,1311,0,2,0,0,14,
4766,【中韩双语】香气的统治者！松露炸酱面驾到！韩国超A小哥又带着他的煎蛋来祸害苍生了！| SIO 韩国吃播节目,76000,45000,1341,611,2,6,0,0,53,
4767,化身女侠，只想拿下这片鱼塘里的美味鱼仔！,76000,546000,2384,106,1,1,0,0,20,
4768,【神楽ひなこ】吃还在挪动的活体小章鱼,76000,175000,894,1011,0,2,0,0,18,
4769,妹子吃“眼镜吸管果冻”，眼镜里藏Q软果冻，喝口可乐更爽口,76000,3328,56,10,0,0,0,0,28,
4770,豆腐不要直接炒着吃，淋2个鸡蛋，天天吃都不腻，比吃肉还香！,76000,60000,1673,3332,1,1,1,0,29,['2个']
4771,新 【jane】 脆皮炸鸡+芝士球年糕串炸鸡肉,76000,268000,1145,1684,0,2,0,0,23,
4772,【LINH】我就不信我不说泥萌会叽道小姐姐在七什咩w~╭(╯^╰)╮,76000,629000,1130,655,1,3,0,0,34,
4773,做了一个丑丑的芒果千层蛋糕和一杯美美的杨枝甘露～清凉一下～,76000,160000,1967,346,1,2,0,0,29,
4774,外卖20块钱“至尊排骨饭套餐”一整盒酱大骨配米饭，这钱花的太值了！,76000,73000,781,94,0,1,1,0,33,['20块钱']
4775,肉姐大舌头了？黑胡椒煎牛排,76000,400000,2132,125,0,1,0,1,13,
4776,【品城记】珠江新城里的隐形富豪饭堂！阿姨话300蚊吃到你碌地！,76000,353000,1839,394,0,4,1,0,31,['300蚊']
4777,一家不错的串串,76000,174000,770,128,0,0,0,0,7,
4778,乌龟和甲鱼一起炖汤，准备做好了，你也来尝尝吧,76000,117000,1084,74,2,0,0,0,22,
4779,【Hongyu】 辣酱黄油鲍鱼,76000,268000,874,926,0,2,0,0,15,
4780,大彭做猪油炒土豆片，一只烤鸭大口吃，老妈说烤鸭真香,76000,137000,4408,301,1,0,0,0,25,
4781,【这道菜900多元看看不用钱】米其林三星餐厅Paul Bocuse这道名菜用羊膀胱包住全鸡来煮 你觉得会好吃吗,76000,25000,74,102,1,2,1,1,55,['900多元']
4782,UP主杨老傻商标2014年被人抢注了？我怎么办？2年前我是这么做的！,76000,107000,3842,627,0,3,2,1,34,"['2014年', '2年前']"
4783,梅菜扣肉这样吃才过瘾，肥而不腻超下饭，胖妹1口1块肉，真解馋,76000,90000,2023,251,2,0,2,0,30,"['1口', '1口']"
4784,【SAS小姐姐】助眠咀嚼音超满足 一起来享受这美味的日料盛宴吧！！！,76000,67000,912,1203,4,5,0,0,34,
4785,侄子想吃螃蟹了，外卖153元点份胖哥俩肉蟹煲，配米饭爷俩吃了满满一大盆！,76000,73000,2081,147,0,1,1,0,36,['153元点份']
4786,道理我都懂，但是印度五爷的兰花蟹为什么这么大,76000,4999,348,44,1,0,0,1,22,
4787,四根猪尾巴，三斤辣椒，两斤饭，一生辣椒拌饭配啤酒，越吃越想吃,76000,195000,2824,127,0,0,0,0,30,
4788,花26元点一份变态辣双人毛血旺，备注:辣不死给差评，到底能有多大！,76000,59000,1680,99,1,1,1,0,33,['26元点']
4789,吃了十几年的鸡肉，还是这种做法最好吃，微辣嫩滑，很下饭,76000,23000,703,1587,1,0,0,0,27,
4790,胖妹今天做3斤粉蒸肉，没想到却有意外收获，妈妈想吃但又不能吃,76000,90000,2143,198,4,0,1,0,30,['3斤']
4791,女武神的餐桌，跟着芽衣做奶油炖菜！,76000,6222,2614,599,0,1,0,0,17,
4792,世界上最好吃的冰淇淋居然是老干妈冰淇淋！,76000,217000,2459,158,2,1,0,0,20,
4793,东京Top100拉面探店——第十一期、很单纯的好吃、鸡油酱油汤底的拉面,76000,15000,1042,759,1,0,0,0,35,
4794,《深渊巨口》泡面+汉堡牛排+溏心蛋 大口吸面的感觉真满足 韩国大胃王吃播,76000,54000,686,758,2,0,0,0,36,
4795,土鸡竹荪汤味道特别鲜，小妹一人啃只大鸡腿，巴适惨了,76000,160000,2237,93,1,0,0,0,25,
4796,【嘉玲妹儿】近期吃甜！ 甜品大户嘉玲妹儿在线吸蛋糕！,76000,24000,376,343,0,4,0,0,26,
4797,人均800到2000的川菜馆,76000,174000,1215,188,0,0,2,0,14,"['800到', '2000川菜馆']"
4798,说出来你可能不信，今天我生吃了一整根的芦荟！,76000,217000,2107,131,0,1,0,0,22,
4799,比脸还要大的超大“炸猪排”竟然没用一滴油？不信进来看看。,76000,38000,1643,250,2,1,0,1,28,
4800,【外卖plus】都听我的，这三款甜品必须学会！,76000,305000,6466,4071,1,3,0,0,23,
4801,外卖17元的双人麻辣香锅，两份米两份菜，竟然没让我吃饱！,76000,59000,1577,100,1,1,1,0,28,['17元']
4802,【JOJO的奇妙美食】波纹疾走 墨鱼意面——OH MY GOD！真香！,76000,73000,3368,1411,2,4,0,0,35,
4803,甘肃小县城火了30年的扯面馆，4块一碗，配上烧辣子堪称一绝,75000,86000,1134,261,0,0,2,0,29,"['30年', '4块']"
4804,14块9包邮的切西瓜神器，能切出149的样子？,75000,352000,2048,120,0,1,3,1,23,"['14块', '9包邮切', '149样子']"
4805,【大胃王木下佑香】挑战吃10人份螺蛳粉辣哭,75000,2755,518,83,1,2,1,0,21,['10人份']
4806,Yummy！跟着吃货来到了Doffy大魔王经常洗劫的绍兴网红炸串店，为何网红“王老板”使出了招牌眼神？！,75000,160,1734,237,1,3,0,1,52,
4807,据说土豪都这样吃泡面了，试了下果然是好吃，贫穷限制了我的想象,75000,148000,927,157,3,0,0,0,30,
4808,韩国美女吃播文福姬小姐姐的萝卜冷面郡饺子煎饺Eat with Boki,75000,29000,609,777,0,0,0,0,35,
4809,试吃广西特产“枕头粽”4斤一个的大肉粽也能这么好吃，一颗全家吃到饱！,75000,276000,1986,179,1,1,1,0,34,['4斤']
4810,豪华版麻辣香锅，媳妇花16元做一锅，香辣诱人，出锅全家吃美了,75000,8313,426,662,1,0,1,0,30,['16元']
4811,试吃潮州三宝之首的老香黄，传说一斤百年老香黄价抵一斤黄金？,75000,181000,1767,90,1,1,0,1,29,
4812,【武林厨房】麻辣鱼鳞+汤水黄花鱼，还真就是泔水味！,75000,11000,1958,453,0,3,0,0,25,
4813,结局如你们所愿，就是摄像老师有点惨,75000,217000,2134,104,0,0,0,0,17,
4814,【世界第一系列】  500元的奶酪配火腿会擦出什么样的爱情火花？,75000,150000,3649,426,1,3,1,1,32,['500元']
4815,【小猪猪特能吃】小龙虾肉蟹煲乐山油炸一起吃！下酒三兄弟陪伴的深夜食堂！吃播吃货美食,75000,175000,3051,246,0,4,0,0,41,
4816,“大胃王挑战”牛油火锅一下涮三斤牛肚！两大盘小伙能吃完吗？,75000,47000,1213,83,1,2,0,1,29,
4817,太残忍！鲜活波士顿大龙虾就这么一口一口吃掉了！爽翻！香辣花甲|炒饭 美食吃播,75000,289000,2709,285,2,4,0,0,38,
