0,title,view,follows,likes,collects,senti_result,punc_result,num_of_numbers,is_question,total_char,num_phrase
3617,【日系】伊原葵卷发方法大公开,30000,4732,349,1887,1,2,0,0,14,
3618,【扇子】Jennie仿妆|夏日简约唇妆Tips大放送|放大双眼|,30000,337000,933,61,0,5,0,0,32,
3619,雨辑 集物馆眼影盘 华彩 | 烘培定妆 | collection magnificent colours,30000,175000,1229,623,0,2,0,0,52,
3620,【张凯毅】 炸毛星人日常的头发护理,30000,183000,1096,114,0,2,0,0,17,
3621,晚间护肤-去黑头清洁毛孔皮肤 大明星洗澡视频流露 我猜你不敢看！别打拼了我偷我妈的美容仪养你 可好？双子座的精分现场 演绎拔*无情 瞬间变脸偷妈妈的美容仪,30000,12000,855,547,2,4,0,1,77,
3622,痘肌必看！3个月拯救烂脸|我的战痘血泪史,30000,11000,663,1247,0,2,1,0,20,['3个']
3623,【铅笔】成分党的欢呼，TheOrdinary亲兄弟，NIOD明星产品测评,30000,143000,1791,723,1,2,0,0,36,
3624,跟我一起画七夕妆容,30000,406000,796,240,0,0,0,0,9,
3625,三分钟包学会的男生发型打理教程，用小夹板打造日系短发造型,30000,52000,107,115,1,0,0,0,28,
3626,【Kylin柒七】夏日玻璃唇/ 新品实测/ Girlcult山海系列唇蜜全试色,30000,333000,1266,275,0,2,0,0,39,
3627,【冷调？暖调？如何分辨自己的肤色？】 买口红、腮红、眼影前！必看视频！！,30000,143000,1308,1194,0,8,0,1,36,
3628,我要不说！有人能猜出来是什么唇釉吗哈哈哈哈！用相机拍了一次感觉对光线和皮肤状态要求好高啊…,30000,42000,314,102,2,2,0,1,45,
3629,用了偶像js的蓝血！看他的小手胖乎乎的哈哈哈哈好可爱,30000,1453,357,135,1,1,0,0,26,
3630,小众清流合集！学生党闭口痘痘神器|被男票嫌弃的床单？气味独特香水|新入荷～,30000,89000,1410,519,2,5,0,1,37,
3631,zine | 来一杯冰摇红莓黑加仑吧,30000,13000,1094,1468,1,1,0,0,18,
3632,nars 唇膏 mona 试色,30000,451,133,94,0,0,0,0,15,
3633,永远不会掉毛的化妆刷？！化妆师的秘密武器？方便又实用的化妆工具分享！,30000,233000,2110,639,3,4,0,1,34,
3634,夏日里最爱的6支口红 | 黑黄皮试色无滤镜 | 精分试色MV,30000,21000,1301,580,0,2,1,0,30,['6支']
3635,金鱼花火妆 | 和服浴衣初体验 | 西迟,30000,137000,445,158,0,2,0,0,20,
3636,巨型开箱 | 攒了几个月的快递大开箱 | 一堆腮红 | 绝美唇膏 | 夏日甲油 | 公关开箱,30000,43000,596,246,0,5,0,0,46,
3637,【狗君】哥特重度烟熏妆，朋克女孩必备,30000,120000,1917,899,0,2,0,0,18,
3638,全脸国货种草拔草/肉肉脸也可以轻松变高级感/气场十足的妆容,30000,305000,732,304,2,0,0,0,29,
3639,【九哥】强迫症福利 看完令人浑身舒爽的【染发】教程合集329,30000,223000,728,130,1,4,1,0,30,
3640,120块美妆盒子能开出啥？第一次尝试美妆盲盒！可能是最适合学生党平民窟女孩的美妆盒子了！,30000,73000,586,313,1,3,1,1,44,['120块']
3641,〖迟小薇〗化妆颜色搭配的万能公式，照着化就完事了～,30000,17000,352,137,1,1,0,0,25,
3642,【四季豆】混沌 | 李的双生系列 | 好难取名字一妆面,30000,111000,2715,1063,1,4,0,0,27,
3643,【细菌l】Mermaid人鱼的闪,30000,151000,1818,471,1,2,0,0,16,
3644,大明少女必备百搭的汉服发髻 简单无发包的明制汉服发型,30000,2222,733,1896,0,0,0,0,26,
3645,VLOG#01 跟我度过精致一天 | 一起化妆 | 看梵高展 | 喝下午茶,30000,261000,1766,456,1,4,1,0,37,['01跟']
3646,b站最节俭up主的618购物分享，好货不等人，抢到就是赚到！,30000,38000,659,143,1,1,1,0,30,['618购物']
3647,【方方|眼妆】简单易学的眼影技法分享·既能温柔可人也能秒变高级厌世脸,30000,174000,2530,886,2,3,0,0,34,
3648,花知晓 X 榛果可可花束 · 泰迪熊系列预热广告,30000,236000,2982,516,0,0,0,0,24,
3649,【大野】化妆萌新必看！!千面妖婆教你如何挑选适合自己的易容工具！！！,30000,129000,2169,1068,1,7,0,1,34,
3650,贵价地雷！！千万不要买！揭秘假洋牌/sk2/Chanel/CPB/兰蔻/男友爱情出境,30000,1941,1262,781,2,3,0,0,42,
3651,毛孔粗大？/保姆级去粉刺黑头/祛痘/去闭口教程,30000,61000,3475,2653,0,1,0,1,23,
3652,【半价海淘】精致穷｜化妆渣怎么薅羊毛，变身轻欧美胶片boy？,30000,457000,2021,619,1,3,0,1,30,
3653,【中字】单眼皮怎么画眼妆？cube化妆师教你女团眼妆画法！,30000,7422,322,1325,0,4,0,1,29,
3654,BiuBiu ~ 软绵绵的番茄草莓! 新晋女团色发来恋爱警报!!! (苹果8后置无美滤裸唇试色 变色即删）,30000,49000,402,120,2,5,1,0,53,['8后置']
3655,【张凯毅】一个彩妆的开箱顺便教你们画眉毛,30000,183000,900,117,0,2,0,0,20,
3656,【PP】 六七月爱用 | 就俩字 好用！,30000,91000,479,207,0,4,0,0,20,
3657,【兔时】INS风韩系清透学生妆容 | 封面高P,30000,6566,1482,2106,0,3,0,0,23,
3658,【萱草】全网首测！菲鹿儿旅行眼影盘03珀斯+04土耳其 无滤镜无磨皮试色+眼妆教程 超梦幻渐变眼妆+都市欧美截断式眼妆！,30000,41000,1188,1126,1,4,2,0,60,"['03珀斯', '04土耳其']"
3659,【B站最全试色】国货不行就要认？绝美唇釉只要50元！花知晓星象仪全系列开箱试色测评丨国货测评12,30000,45000,1763,1238,0,4,2,1,48,['50元']
3660,录着录着竟然过生日了/新品测评,30000,61000,1794,212,1,0,0,0,15,
3661,【七二十七】跟小学生学化妆|冰雪奇缘Aisa仿妆|小美老师的化妆技巧 我先学为敬,30000,90000,1049,191,1,4,0,0,40,
3662,【大茉莉】如何辨别自己皮肤色调？挑选正确的粉底液？黑黄皮得救了！,30000,23000,1978,1945,1,5,0,1,32,
3663,这才是单色眼影该有的样子？PAT MCGRATH单色眼影EYEdols全站首测 +日落晚霞妆！,30000,8314,2352,982,0,2,0,1,47,
3664,JoyceLemon - 清透少女系妆容,30000,151000,1394,680,0,1,0,0,20,
3665,忍买挑战！开启日式精致生活~减肥 美白 护肤 瘦腿一网打尽！,30000,205000,1495,714,2,3,0,0,30,
3666,【方方|妆容】青铜变王者·都市丽人的眼影法则,30000,174000,2393,548,0,3,0,0,22,
3667,【断舍离】和我一起扔口红吧！口红唇膏断舍离！谢谢大家支持！,30000,29000,706,181,2,5,0,0,29,
3668,学生党必备/VNC新品双管口红试色/番茄鸡蛋/双蛋黄口红,30000,1314,1651,957,0,0,0,0,28,
3669,贫民窟福音——平价也可画出高级感 |绝不出错百搭大地妆,30000,151000,1030,397,3,1,0,0,27,
3670,防晒巨头哪家强？最值得买的5支防晒霜|保姆级教你选防晒|告别选择困难症|曼秀雷敦防晒VS碧柔防晒,30000,54000,2024,972,1,4,1,1,48,['5支']
3671,6款网红精华测评分享|蝶芙兰|hfp|sesderma,30000,84000,685,257,0,3,1,0,27,['6款']
3672,〖 恰 〗大型吃播放送│日本海淘开箱 零食彩妆生活用品│豌豆公主,30000,229000,2172,1017,0,0,0,0,32,
3673,2019第二季度空瓶记 | 超多洗护 | 大型种草现场【爆哥】,30000,58000,723,135,0,4,1,0,31,['2019第二季度']
3674,【三分钟卷发分享】简单！快速！好上手！步骤少！效果好！自然随意又浪漫！快点学起来！让我看看还有哪些妹妹敢说眼睛会了手没会????（一直被问的刘海记得好好看哦）,30000,28000,1273,2281,3,13,0,1,79,
3675,作死挑战QQ空间里看来的30秒冷水定妆大法，差点以为我的美妆生涯要大翻车了~~,30000,24000,952,145,1,2,1,0,39,['30秒']
3676,【uni】开学必备嫩系平价口红/唇釉试色安利！！！,30000,189000,1831,527,0,5,0,0,25,
3677,【芸芸】巨简单的全盘汉服发型教程无发包 适合明制 宋制,30000,11000,1560,3105,1,2,0,0,27,
3678,单眼皮妆容｜又欲又撩的浆果色妆容｜单眼皮出街必备妆容｜内双单眼皮眼妆｜夏天也要做个火辣girl｜单眼皮日常妆容,30000,38000,1623,1350,0,0,0,0,55,
3679,【燕】全脸用儿童化妆品！UP主被这个挑战逼疯了？！,30000,22000,1388,292,1,5,0,1,25,
3680,【xiao猫猫子】手绘涂鸦，可爱森系美甲,30000,87000,972,1353,1,2,0,0,20,
3681,给男朋友化妆 | 爆笑大放送,30000,57000,1062,406,0,1,0,0,14,
3682,彩妆届“直男”揭秘日常出街【卡戴三】,30000,63000,1119,380,0,2,0,0,18,
3683,问阿思！最强干皮粉底推荐？眼影盘TOP3？最美口红？内双化妆？哇！你们的问题好有力！,30000,166000,1175,440,5,7,0,1,42,
3684,【发型教程】温婉又百搭的汉服发型，中长发都适用！十里同款get起来,30000,137000,1628,1129,0,3,0,0,33,
3685,种草！10块钱 好涂抹+不刺鼻 约等于不要钱的夏日指甲油 手控请进,30000,19000,506,857,1,1,1,0,33,['10块钱']
3686,国货高端彩妆YES!IC砸钱打水漂了....,30000,141000,646,119,0,1,0,0,22,
3687,【胖丁】colorpop销量top10单色眼影 | 上眼试色 | 黑黄皮实拍 | 颜色解说 | 个人推荐 |,30000,931,1845,741,1,7,0,0,54,
3688,欧阳娜娜同款伪素颜妆容,30000,3905,1023,421,0,0,0,0,11,
3689,【Youzi】23个彩妆空瓶！附一些护肤空瓶～ by西柚子crazy,30000,69000,973,1586,0,4,1,0,34,['23个']
3690,【大陈】☆从黑丑胖变身不黑不丑微胖第一步，低成本美白防晒，白真的很关键！,30000,94000,412,143,0,3,0,0,36,
3691,【Youzi】我妈沉迷b站了...还带动我的购物欲！！又爱又恨的巨型购物分享～ by西柚子crazy,30000,85000,1294,807,0,5,0,0,50,
3692,开学季返校超甜蜜桃妆 | 清新初恋脸 | 新手必看超简单,30000,94000,667,302,4,2,0,0,28,
3693,头发蓬松-显脸小技巧/ 头皮偏油-发尾偏干必看养发护发干货系列|桂懒,30000,197000,613,399,1,3,0,0,34,
3694,万元空瓶，给你们找好平替啦。,30000,20000,618,1401,0,0,0,0,14,
3695,【大饼脸爆瘦到细腿小脸】一个月亲身见效||超速逆袭|纯减肥干货|容易坚持,30000,13000,853,733,2,6,0,0,36,
3696,【HY】无滤镜全系列！完美日记新品小粉钻全试色,30000,1766,315,549,1,3,0,0,23,
3697,丨放空的翻译丨【PONY】19.08.19pony全球美妆日记之迪拜黄金奢华妆容！,30000,35000,1158,780,2,3,0,0,41,
3698,红头发初尝试 | 和我一起用爱茉莉7P染发吧,30000,15000,522,704,1,1,0,0,22,
3699,大型购物分享 | 美妆、服饰、日用应有尽有 | 西迟,30000,14000,355,399,0,2,0,0,26,
3700,【Gina&#39;s】Taylor momsen泰勒.摩森仿妆 | 欧美金属朋克摇滚哥特乐队女主唱杂志妆容 | 无美颜滤镜夏日拍照封面无暇底妆大法全过程 | 烟熏妆教,30000,137000,2313,138,0,5,0,0,84,
3701,国货到底行不行？韩国人居然如此评价,30000,39000,1678,1034,1,1,0,1,17,
3702,Hello Catie|【Youtube】近期最熱門眼影盤就是她! Natasha Denona Sunrise palette日出盤,30000,95000,633,119,0,4,0,0,67,
3703,【肌肉猫】「夏日水光感妆容」 毛孔隐形术+湿漉漉的眼妆技巧，变身日系氧气少女，感受一下·即将到来的·夏天的·声音，欧耶！,30000,46000,375,161,1,3,0,0,60,
3704,挖出一些气场口红 这么好看的吗[-@徐珺大哥],30000,103000,1043,603,0,2,0,1,23,
3705,ins风发型自己剪 | 意外的好看意外的帅，还改变脸型显脸小,30000,279000,824,182,2,1,0,0,30,
3706,【倩哥】敷面膜跳皮卡丘舞？我以为我是蔡徐坤，其实是...笑点低别进！！！,30000,78000,1179,382,0,6,0,1,36,
3707,【Melisa】全套懒人神器！谁说美丽和懒惰非要2选1？就要懒懒的美丽！,30000,74,87,111,4,5,2,1,36,"['2选', '1？']"
3708,【陆鹫贰黑】敖丙cos仿妆,30000,147000,1167,362,0,2,0,0,13,
3709,Xarky | 搞定皮肤不平整！鸡皮肤、肤色不均、前胸后背长痘痘专题！,30000,193000,4301,1226,1,3,0,0,35,
3710,yanyan妆容 | 玫瑰与油画,30000,175000,1412,1827,0,1,0,0,16,
3711,【女人我最大】必看吳依霖剪髮!!! 現場剪了髮就跟換了個人似的 正翻,29000,59000,2166,1160,1,5,0,0,34,
3712,【蛋筒】言简意赅 无尿点的定妆喷雾大盘点~mac经典款 cover fx光泽款 muf喷雾,29000,187000,2159,1639,1,3,0,0,45,
3713,喜之郎吸吸果冻包装 居然是唇釉???? 还有答应大家的湿又野试色来啦!!!!第一次拍长视频 (苹果8后置 无美滤拍摄 变色即删,29000,52000,1451,883,2,8,1,1,63,['8后置']
3714,感人自述：现役少女偶像换头历程（满满干货！！关于舌侧牙套,29000,49000,939,330,1,2,0,0,28,
3715,低至14元！我的夏天必买好物|女森私物、生活小物、护肤彩妆、穿衣必备,29000,79000,852,479,0,2,1,0,34,['14元']
3716,[lulupang]可爱的胡萝卜化妆动画,29000,82000,1507,867,1,0,0,0,20,
3717,【Melisa】近期购物分享！三个月的beautylish终于到了！28一盒的佑天兰面膜抢到手！买买买才是灵魂！,29000,14000,438,505,0,6,1,0,56,['28一盒']
3718,【栗啊】618必囤好物&amp;千万别买雷品吐槽 帮你省钱 买前必看,29000,147000,897,178,1,3,1,0,34,['618必']
3719,【新品彩妆大赏】20个单品！突飞猛进的国货彩妆❤网红美妆好物种草现场▶近期购物分享√全上脸试色测评 只因我是V5~,29000,197000,410,165,0,4,1,0,57,['20个']
3720,【快乐画眉】四字口诀搞定画眉问题！不对称怎么画、怎么修眉、青黄不接的头发怎么选颜色，画出好看滴眉毛！,29000,126000,1647,323,2,4,0,1,50,
3721,【雷品吐槽】住手！这些千万别买！吐槽那些让人摸不着头脑的雷品,29000,102000,1174,1246,0,4,0,0,30,
3722,vlog 在家30分钟把黑头发漂成6度色还不伤头发 健康漂发教程,29000,1822,871,400,1,0,2,0,32,"['30分钟', '6度色']"
3723,史上最全1688眼影指南！百盘眼影大盘点，搬家前断舍离！（上集）,29000,36000,973,886,0,2,1,0,32,['1688眼影']
3724,【夏天底妆怎么才能持久？】大家喜欢聊天版grww？还是纯享版？,29000,25000,518,172,3,5,0,1,31,
3725,【小神龙】 Morning Skincare Routine 周末晨间护肤 夏日干皮护肤全步骤,29000,63000,2075,480,0,2,0,0,47,
3726,活体富江？！化完自己都惊了|非cos向富江妆,29000,76000,591,285,0,3,0,1,22,
3727,「乔妆K」爆肝试色！李佳琦2019上半年的口红最爱真的好用吗？口红种草拔草！无滤镜无磨皮高清试色！,29000,11000,1646,1649,0,4,1,1,49,['2019上半年']
3728,【从初恋到白头】拉斯维加斯秀场表演者的 异地恋故事献给异地恋的你❤️,29000,14000,1379,899,0,2,0,0,34,
3729,程裙子| 二胎美妆博主分享孕期心路历程和孕期好物,29000,63000,2713,285,0,1,0,0,24,
3730,佳能g7x mark3全新一代的vlog美颜神器 值得买吗？内含g7x mark2对比实测+自拍对比展示//,29000,247000,738,399,0,1,0,1,54,
3731,【萧萧のVlog#2】《明日方舟》星熊cosplay化妆，妆面思路教程,29000,762,215,304,0,3,1,0,35,['2】']
3732,【Lolita教程】3种适合发带的Lolita假发造型教程,29000,5338,1642,1077,1,2,1,0,29,['3种']
3733,CECI│你的七夕粉橘野蔷薇,29000,11000,1981,4085,0,0,0,0,14,
3734,烂脸|屏障受损后我是如何修复|护肤干货,29000,123000,1155,491,0,2,0,1,19,
3735,三两—平时很严肃私底下却很敢的学姐醉酒妆容 “恭喜你高考结束，来！干了这瓶雪花！”“我…我才没有醉…”,29000,32000,680,860,3,2,0,0,51,
3736,【汤汤】复古宫廷妆容分享  满满油画少女感！,29000,37000,1665,282,0,3,0,0,22,
3737,【挖到宝】宝藏品牌 susisu 苏西苏 幸运币系列测评分享！,29000,13000,1663,2163,1,3,0,0,31,
3738,GRWM▹画一个紫色梦幻星空妆去参加跳蚤市场｜matchaqiu,29000,85000,997,198,1,0,0,0,32,
3739,【寰】19春夏最爱口红就是它！绝美人间小樱桃| 第32支无滤镜试色,29000,125000,912,261,0,4,2,0,33,"['19春夏', '32支无']"
3740,PR产品开箱+新品试用,29000,34000,959,453,0,0,0,0,11,
3741,我是如何让满脸闭口超级敏感的皮肤变得稳定光滑？夜间护肤vlog分享,29000,146000,1828,137,4,1,0,1,33,
3742,Make up with Maggie |  超百搭日常妆容分享,29000,276000,1419,495,0,1,0,0,32,
3743,【EXO演唱会吸睛妆 Rika_花花】让爱豆在人群中一眼见到你,29000,2094,832,786,0,2,0,0,31,
3744,【梨】复古画报妆|彩色眼线也不突兀！帅气和色气并存！,29000,227000,2427,1375,0,5,0,0,26,
3745,极简主义者只需要用到哪些护肤和彩妆 断舍离带来的轻松自在,29000,112000,966,1058,1,0,0,0,28,
3746,近期日常妆容分享 | 超简单的GRWM！！DAILY MAKEUP | WENGMIMI,29000,446,231,315,1,4,0,0,44,
3747,【欢妹】最全脱毛产品现场真实测评，哪个效果最好？|脱毛慕斯&amp;脱毛膏&amp;蜜蜡&amp;脱毛仪,29000,157000,757,244,2,7,0,1,52,
3748,142斤肥宅的自我拯救|画完本钢铁直女想和自己谈恋爱嘻嘻嘻,29000,266000,1405,139,4,1,1,0,29,['142斤']
3749,美国加州小姐姐教你MAC最火口红正确英语发音,29000,84000,1278,601,1,0,0,0,22,
3750,Hello Catie|【Youtube】突然又想剪头发,29000,49000,571,371,1,3,0,0,28,
3751,巴黎画染+高光挑染发 | 高端沙龙体验全纪录 | EvaLallas,29000,46000,446,116,0,2,0,0,34,
3752,【DIY绿色眼影】【福利】DIY橘朵眼影/牛油果眼妆分享/学生党眼影推荐/夏日眼妆,29000,13000,265,185,2,4,0,0,41,
3753,「鹤灵」詹妮弗·康纳利仿妆《星光迷乱》,29000,902,350,325,1,0,0,0,19,
3754,【Blackpink 仿装！】普通人穿blackpink 能看吗？ | kill this love翻“健美操” | 首次爱豆仿装 | 粉墨大法好,29000,53000,3402,3204,0,7,0,1,73,
3755,一定要知道的两个最厉害的韩国面膜品牌，这才是真正的好用的国民面膜！,29000,71000,1392,115,2,1,0,0,33,
3756,「Sissi Su」金金棕棕猫眼欧美妆,29000,61000,919,582,0,0,0,0,19,
3757,如何根据衣服来确定妆容风格 | 完成整体造型,29000,31000,1095,1222,2,1,0,1,22,
3758,初夏闪亮紫葡萄妆容！多多平价国货好物！,29000,239000,1722,938,0,2,0,0,19,
3759,“简直是国货粉底液中的DW！”我终于找到了最适合我的粉底液！||12h无美颜滤镜超真实测评,29000,196000,1566,712,4,4,0,0,45,
3760,"Maey被网友称为泰国最丑变性人,不过她很爱自己的容貌",29000,2336,143,121,0,0,0,0,27,
3761,【是醒醒吖】错过就不再有的百元护肤·抗炎篇,29000,16,100,66,1,2,0,0,21,
3762,拜托了盒子！101样国货里挑9样,29000,59000,1032,372,1,1,2,0,16,"['101样', '9样']"
3763,【细菌l】哥特男妆容,29000,237000,1413,324,1,2,0,0,10,
3764,【大盒】创造玻璃肌？超真实养肤粉底液测评！,29000,151000,1714,366,3,4,0,1,21,
3765,入门款香水，手残卷发棒…小仙女的变美神器大推荐！,29000,219000,1208,284,1,1,0,0,24,
3766,【SamChak】 爆笑！童年回忆 阿衰仿妆 | 不想当坂本的魏无羡不是好阿衰！……,29000,206000,2059,240,1,5,0,0,42,
3767,【蕊姐亲测】3CE蜜桃橘棕25色眼影盘用法示范,29000,323000,3425,399,0,2,1,0,23,['25色']
3768,均价50以内的六支果汁镜面唇釉/痘肌瑕疵皮试色/Romand/APIEU奥普/ Lilybyred/黄皮福音or灾难？/学生党友好向口红,29000,406000,614,274,3,1,1,1,68,['50以内']
3769,30+空瓶！听我一边唠嗑一边聊彩妆、护肤、生活用品！|我终于可以去扔垃圾啦啦啦~空瓶记,29000,4747,1710,540,1,4,1,0,43,['30+']
3770,「croxx联名·三姐妹」暴躁开箱croxx三姐妹联名.....我！超！凶(gong)！,29000,82000,1096,398,2,3,0,0,44,
3771,石原里美杂志妆容，关键一步原来是！,29000,24000,851,155,0,1,0,0,17,
3772,菊姐出镜！日婆美妆品牌Fenty Beauty最新宣传片,29000,545000,2498,1207,0,1,0,0,28,
3773,【Atree】黄皮深唇吹爆的五根专柜口红！！YSL小金条-阿玛尼哑光201-flesh3-热门色号实测！！超值！！！,29000,212000,725,211,0,12,1,0,58,['201-']
3774,【中韩情侣】直男老公给化妆配音 秀智商新低,29000,8346,289,361,0,2,0,0,21,
3775,【大盒】佩服 抄袭者反咬维权者一口，承认自己抄袭真的那么难,29000,8237,1034,173,1,2,0,0,29,
3776,【方方|妆容】万圣节提前过·这次我尝试把自己的脸化成emoji表情,29000,6534,270,230,0,3,0,0,33,
3777,Vlog#22:不过生日的第四年  | 顶住疯狂蹦床和夏日火锅的是什么  | 干皮也能用DW？雅诗兰黛DW粉底液测评,29000,174000,2737,271,1,4,1,1,58,['22不过']
3778,【阿楠&amp;种草】让我无限回购的国货护肤品牌/贫民窟女孩也能拥有好肌肤/祛痘/美白/补水,29000,305000,2081,948,1,3,0,0,46,
3779,黑黄皮热门口红试色/mac marrakesh/colourpop arriba/armani 405/nars vain,29000,110000,973,677,0,0,0,0,61,
3780,【佘芮莎】杜绝夏日汉臭，做招蜂引蝶的花,29000,1348,286,391,0,2,0,0,19,
3781,618晚点车/大学男生会囤些啥好东西/内裤/零食/护肤/生活护理/衣服,29000,73000,1657,812,1,0,1,0,35,['618晚点']
3782,【寰】第3支无滤镜试色|啊！是我梦寐以求的高级雾面温柔粉！！| BOBBI BROWN boss pink,29000,76000,424,271,3,7,1,0,53,['3支无']
3783,【PP】那些适合在618入的好物们！,29000,80000,861,935,1,3,1,0,18,['618入好']
3784,惊现上海欧巴桑！来自大妈的最后一击哈哈哈哈哈哈哈不行了,29000,91000,452,271,1,1,0,0,27,
3785,【中字】J姐美妆福袋又现大量diss？是J姐飘了还是恶意黑评？,29000,26000,1485,202,1,4,0,1,31,
3786,头发蓬松才能解决脸型问题！一步到位，拯救细软塌，简单快速好上手！再也不担心头发少，颧骨外扩，头小脸大了！,29000,18000,524,938,4,3,0,0,52,
3787,大古仿妆/内含神光棒变身教程,29000,90000,1073,725,0,0,0,0,14,
3788,换季预警！爆痘、敏感、泛红又双叒叕来了！？还得靠修复！出租屋里第一个晚间护肤，来看看我的新家吧,29000,110000,1062,145,2,4,0,1,47,
3789,热乎乎的618战利品分享！几十个单品超下饭！,29000,257000,878,212,1,2,1,0,22,['618战利品']
3790,【二手玫瑰】美妆博主上线！摇滚教母名不虚传,29000,89000,1476,473,0,3,0,0,21,
3791,【Melisa】油皮夏日救星！fujiko补妆神器测评！再也不用油光满面了！,29000,2336,310,141,0,5,0,0,38,
3792,古风初体验 | 乔装一番穿越后竟诞下龙嗣【卡戴三】,29000,147000,624,110,0,3,0,0,25,
3793,韩国旅行记 | 体验当地比较贵贵贵的韩式造型！真的很贵！,29000,63000,1627,612,0,3,0,0,28,
3794,【露露黄了】跟我过一天 | 打卡B站大楼！ | 美白抗老成分大拷问！| 面基三亩大叔团队,29000,33000,534,289,1,7,0,0,44,
3795,紧跟潮流的佟年仿妆！化完它就能拥有现男友？（这沙雕正经化妆这么好看的吗！,29000,248000,1939,282,1,3,0,1,36,
3796,「鹤灵」【名场面还原】俘获约翰尼德普的「薇诺娜复古女神仿妆」只需3支完美日记小金钻！,29000,68000,2432,393,2,3,1,0,42,['3支']
3797,学生党必入平价口红分享！黄皮显白利器！完美日记|3ce|湿又野|欧莱雅|均价只要70元！,29000,53000,769,1094,1,7,1,0,44,['70元']
3798,听说好多人都把这支猜成了杨树林？？？答案揭晓啦哈哈哈！！,29000,25000,249,394,1,5,0,1,28,
3799,欧莱雅爸爸，你值得拥有～欧莱雅小钢笔129,29000,42000,361,214,1,1,1,0,21,
3800,【凯凯】变装？皇后？我是变装皇后！,29000,180,94,37,0,5,0,1,17,
3801,【樱井色缇】魔道祖师 魏无羡夷陵老祖仿妆视频+正片 美妆教程,29000,24000,1954,400,0,2,0,0,30,
3802,一只口红竟然要画1800多次，男生们请不要埋怨女生的口红贵了!,29000,70000,2821,1633,3,1,1,0,31,['1800多次']
3803,DISNEY 阿拉丁 茉莉公主 x 夏日混血感妝容 Just for fun! Jessica Lin,29000,1519,732,47,0,1,0,0,51,
3804,6支热门口红试色|兰蔻196|MAC棒棒糖106|NARS dragon girl|3CEchange mode|YSL小金条21|NARS starwoman,29000,117000,1541,127,0,6,4,0,80,"['6支', '196|', '106|', '21|']"
3805,【PONY推荐】修护肌肤屏障真的没有那么难,29000,4326,586,560,2,2,0,0,21,
3806,「让对象化妆会成什么鬼!」宝贝看我的妆教给我化妆 OMG亲爱的你是认真的吗？,29000,794000,774,158,2,2,0,1,38,
3807,初二妹妹的日常妆呜呜呜,29000,24000,934,110,0,0,0,0,11,
3808,【热特效】看的我头皮发麻，化妆师用棉花支撑脓包，化电影中感染妆,29000,110,190,115,2,2,0,0,31,
3809,【洛宝】这什么神仙底妆啊！资生堂智能气垫9小时测评，我终于找到真正的越夜越美丽了！,29000,4096,779,741,3,4,1,0,41,['9小时']
3810,【AIXI】发际线大作战|受损发质护理|洗发护发产品推荐|去屑止痒防脱|Hairmax生发梳|发膜|olaplex烫染救星|梳子推荐,29000,319,111,50,3,9,0,0,66,
3811,新品测评 | 完美日记新品小酒管唇釉来啦！！这波新品真的值得一试！！！,29000,470,1919,731,1,6,0,0,35,
3812,【颠de近期包包购物合集】从平价到轻奢到“重奢”,29000,42000,308,115,0,2,0,0,24,
3813,整容一个月后化妆差别有多大？从自恋程度看显而易见了。。,29000,180000,828,294,1,1,0,1,27,
3814,【方方|妆容】七夕神仙妆·童年回忆里的王母娘娘妆容,29000,388,73,72,0,3,0,0,25,
3815,【仓大王】内双/小双狐狸眼~肉脸也能A爆全场！,29000,174000,2927,410,0,4,0,0,23,
3816,韩国购物分享| 超美彩妆| 皮肤好的秘密| 穿搭配饰| 近期爱用品分享,29000,307000,1497,691,1,4,0,0,35,
3817,夏日眼影盘完美日记甜柚盘测评,29000,105000,692,201,1,0,0,0,14,
3818,黑皮日烧肌-黑黄皮女孩必学妆容-冲鸭！夏天,29000,61000,1191,343,0,3,0,0,21,
3819,ysl416无滤镜无美颜试色，附阿玛尼405等对比,29000,119000,1530,684,0,0,1,0,25,['405等']
3820,【女人我最大】【髮型教學】吳依霖教你用板夾打造韓式空氣瀏海,29000,6503,747,124,1,4,0,0,29,
3821,我就是茉莉公主本人【卡戴三】,28000,5094,129,525,0,2,0,0,14,
3822,最好用的平价化妆品们和高颜值文具分享,28000,63000,1673,752,1,0,0,0,18,
3823,【干货】爽！黑头全部消除 毛孔缩小！最全的美容院秘密去黑头方法公开,28000,89000,711,537,4,4,0,0,33,
3824,【方方|底妆】越夜越美丽·从通勤妆到约会妆的完美转换,28000,110000,1052,619,2,3,0,0,26,
3825,【一条池池】quick makeup#25 记一次翻车.... 感谢支持我的父老乡亲们 想说的话都在bgm里面了,28000,174000,2039,322,1,3,1,0,56,['25记']
3826,三十天口红挑战之第四天 这是什么神仙奶茶色！植村秀冷门色号mbr781试色,28000,34000,1584,133,1,1,0,0,37,
3827,超能打的平价单色眼影！贫民窟女孩必备！显色度高、好晕染！ 太好看了啊啊！！,28000,1735,189,265,3,5,0,0,37,
3828,【阿楠】超劲爆空瓶记/60个空瓶长视频预警/回购or雷品？,28000,177000,836,565,0,3,1,1,29,['60个']
3829,【超清试色】夏天就快过去，迎接秋天的指甲油备好了吗？宝藏品牌EL CORAZON指甲油试色，6瓶指甲油试色,28000,110000,1068,719,0,3,1,1,53,['6瓶']
